title	id	price	condition	availability	channel	feed label	language	additional image link	age group	all clicks	brand	canonical link	color	custom label 0	custom label 1	custom label 2	custom label 3	custom label 4	description	gender	google product category	gtin	identifier exists	image link	item group id	link	material	merchant item id	modification info(modification source:modifier)	mpn	pattern	product detail(attribute name:attribute value:section name)	product type	purchasable without shipping	return policy label	sell on google quantity	shipping(country)	shipping label	shipping weight	size	sku	update type
Peacock Blue Ankle Legging S / Peacock Blue	shopify_IN_8178659033404_44638132994364	549.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_68278303-5450-44d1-8c47-806dab2cf834.jpg?v=1768198083,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_c0d01fc6-356f-411f-886b-ca04b0ed9416.jpg?v=1768198083,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_01ca7c86-6e67-4f7b-af88-7078844d1094.jpg?v=1768198082,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_d28e50ac-467a-4083-8dc9-83f3d799a7da.jpg?v=1768198083,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_89fec8c4-dc17-49ac-bf6f-9ab22c6a95fc.jpg?v=1768198082,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/8_920e2492-e4a6-4a2c-9b22-8325fad6c59b.jpg?v=1768198083		10	Twin Birds		Peacock Blue						Buy Twinbirds Peacock Blue women Ankle Legging online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_ebcdf110-42f7-4bd4-bf75-aa910364270d.jpg?v=1768198082	shopify_IN_8178659033404	https://twinbirds.co.in/products/women-ankle-legging-cotton-peacock-blue?variant=44638132994364&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638132994364	third party shopify:third party syncing			size:S:Variant,color:Peacock Blue:Variant	Ankle Leggings Cotton			67			0.23 kg	S	1502-Peacock Blue_S	
"Red Heart Printed Night Pants - Off - white, M / Shell"	shopify_IN_10030249279804_51707657650492	599.00 INR	new	in stock	Online	IN	en			2	Twin Birds	https://twinbirds.co.in/products/women-printed-loungewear-pant-shell	Shell						<ul> <li>Subtle printed pants </li> <li>Ultra-soft breathable fabric </li> <li>Adjustable drawstring waistband </li> </ul>	female				https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_5009bd9a-1321-423a-b5f1-30bc09640258.jpg?v=1747290646	10030249279804	https://twinbirds.co.in/products/women-printed-loungewear-pant-shell?currency=INR&country=IN&variant=51707657650492&utm_source=google&utm_medium=cpc&utm_campaign=Google%20Shopping&stkn=055f872ea637				1914-NPP010/Shell-M			Printed Night Pant		15-day Return & Exchange			Free shipping above ₹999	0.3 kg	M		merge
Teddy Face Printed Co-ord Set - Cappucino L / Cappucino	shopify_IN_10343497072956_52912073998652	999.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_791d570f-deb6-4133-97ed-2aeb1ee21fa1.jpg?v=1774284179,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_fdf72aba-8e9e-4cc3-b47a-93d5b58d472c.jpg?v=1774284180,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_4c8d2bea-4c44-4d39-a294-e29a350cc4ad.jpg?v=1774284179,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_95bdde1f-a5ae-4925-9a27-e79d050487af.jpg?v=1774284179,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_1e2d0732-6c3d-497d-9575-097fde090ba8.jpg?v=1774284179,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_d8cc16b8-2e53-4307-8057-8833294c0581.jpg?v=1774284179,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/8_b4e336ea-804a-4dc8-8f76-9d61d0b076c4.jpg?v=1774284179,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_03abe144-f5a2-48b7-9332-8e28af70a823.jpg?v=1774284179		2	Twin Birds		Cappucino						Printed cotton co-ord Round neck relaxed tee Comfy pants with pockets					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_74669d0f-4284-4328-b927-d55c982218fd.jpg?v=1774284179	shopify_IN_10343497072956	https://twinbirds.co.in/products/teddy-face-printed-co-ord-set-cappucino?variant=52912073998652&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/52912073998652	third party shopify:third party syncing			size:L:Variant,color:Cappucino:Variant	Round Neck With Pant Co-ord			18			0.24 kg	L	1939R-APP029-L	
Caramel Viscose Kurti Pant for Women - Twin Birds 2XL / Caramel Custard	shopify_IN_8178769035580_44638401265980	599.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_1541f178-41d7-4caa-8554-441aa0d5d65e.jpg?v=1769677324,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_ca4266f2-a7b0-463e-afc4-00d31d43c5e8.jpg?v=1769677324,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_da93a57a-91b4-470e-947a-b89639cdd963.jpg?v=1769677324,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_cfbec3c4-8097-4a9b-83bb-3ccde68680d0.jpg?v=1769677324,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_91c5c0ba-6377-40bb-a4bc-00a938aeb55d.jpg?v=1769677324,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/8_58dd15d9-fe1c-493a-9686-317961101ecc.jpg?v=1769677324		3	Twin Birds		Caramel Custard						Cozy Caramel Custard Viscose Kurti Pant. Premium fabric ensures a soft feel and long-lasting comfort. Buy your Caramel Kurti Pant at Twin Birds!					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_d25353b4-37f7-4b77-9a40-6293feaf128b.jpg?v=1769677324	shopify_IN_8178769035580	https://twinbirds.co.in/products/women-kurti-pant-caramel-custard?variant=44638401265980&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638401265980	third party shopify:third party syncing			size:2XL:Variant,color:Caramel Custard:Variant	Kurti Pant			95			0.2 kg	2XL	1906-CaramelCustard-2XL	
Shop Saree Shaper Shimmer Navy Gloss Online | Twin Birds XL / Navy Gloss / Tall - Above 5'5	shopify_IN_8178789286204_50567376437564	899.00 INR		out of stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1191_-_Navy_Gloss.jpg?v=1757744612,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_2d135771-5c44-4459-87ec-0ba98e35558e.jpg?v=1757744612,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_a109d4e9-a65c-48bb-a8ce-42d49afb802e.jpg?v=1757744612,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_2602c4c9-9e8f-405b-8dcd-8e3a36da7a53.jpg?v=1757744612,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_bb7b585e-7481-479b-9640-c88ba39d201e.jpg?v=1757744612		0	Twin Birds		Navy Gloss						"Deep navy saree shapewear with shimmer fabric, wide waistband & stylish flare. Shop Twin Birds saree shapewear online for perfect comfort!"					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_4b1fd9dc-fbe4-481f-957c-11bc66e21355.jpg?v=1710766729	shopify_IN_8178789286204	https://twinbirds.co.in/products/women-saree-shaper-shimmer-navy-gloss?variant=50567376437564&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/50567376437564	third party shopify:third party syncing			size:XL:Variant,color:Navy Gloss:Variant,height:Tall - Above 5'5:Variant	Saree Shaper			0			0.24 kg	XL		
Ink Blue Churidar legging 3XL / Ink Blue	shopify_IN_8178666668348_44638154195260	599.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_58744a72-f1c5-41f8-b217-6f4fa9ac1aa4.jpg?v=1762501325,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_f2fb674e-fb09-46a5-a166-4c95793d3db5.jpg?v=1762501325,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_3f1cfd0e-9750-4251-8c74-65ca08967a2d.jpg?v=1762501325,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_53385e1d-1188-4b24-9195-6a8ad79e2119.jpg?v=1762501325,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_b9cc6d94-1670-45a3-9f91-1e07cb6e81ba.jpg?v=1762501325,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_5fe179a5-26ce-4e3c-b9a8-46495f93b228.jpg?v=1762501325,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/8_f32a137b-4a40-447a-96d9-086d5509f6b9.jpg?v=1762501325		1	Twin Birds		Ink Blue						Buy Twinbirds Ink Blue women Churidar legging online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_b1fd6b51-5ac7-423c-87d1-a29116490a74.jpg?v=1762501325	shopify_IN_8178666668348	https://twinbirds.co.in/products/women-churidar-legging-cotton-ink-blue?variant=44638154195260&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638154195260	third party shopify:third party syncing			size:3XL:Variant,color:Ink Blue:Variant	Churidhar Leggings Cotton			33			0.23 kg	3XL	1503-InkBlue_3XL	
Viscose Ankle Legging - Dark Chocolate M / Dark Chocolate	shopify_IN_8178638192956_44638069981500	549.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_dce3533f-b34b-4aba-8dbd-2927c0d693b7.jpg?v=1764047462,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_00c16cd1-5314-41e4-b730-c60595bd3c85.jpg?v=1764047462,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_f65569ac-cd55-47b0-90b0-399178982898.jpg?v=1764047462,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_1f064ccf-db1b-4a3b-926a-bc6ec5b87ef0.jpg?v=1764047462,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_454aef6a-e713-4078-9c1b-626d96fb54bc.jpg?v=1764047462,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_983beca1-dd77-4e11-9f82-68d092a97181.jpg?v=1764047462,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_c737bc6d-bd3a-4bc1-ac0c-f797c7949de3.jpg?v=1764047462		1	Twin Birds		Dark Chocolate						Buy Twinbirds Dark Chocolate Women Ankle Legging - Radiant Series online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_8b1ef731-8221-4596-8a8b-df791824dc4d.jpg?v=1764047462	shopify_IN_8178638192956	https://twinbirds.co.in/products/women-ankle-legging-viscose-dark-chocolate?variant=44638069981500&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638069981500	third party shopify:third party syncing			size:M:Variant,color:Dark Chocolate:Variant	Ankle Leggings Viscose			77			0.23 kg	M	1502V-DarkChocolate_M	
Buy Saree Shaper for Women Sugar Cookie Online | Twin Birds L / Sugar Cookie / Tall - Above 5'5	shopify_IN_9647759393084_50567657259324	899.00 INR		out of stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1191_-_Sugar_Cookie.jpg?v=1757744208,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_6d8afd69-658e-487b-8eff-51b63d82d55b.jpg?v=1757744208,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_dc7754cd-c192-4f11-a499-4d7050fc5d19.jpg?v=1757744208,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_e1fdb60c-1d98-4f66-b299-33ad661fae73.jpg?v=1757744208,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_45244318-1dc3-423e-b822-871e2e1664d1.jpg?v=1757744208		0	Twin birds		Sugar Cookie						Sugar Cookie saree shapewear with silky stretch fabric in nude shade. Mermaid flare & drawstring waist for secure fit. Shop Twin Birds saree shapewear online today!					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_f784d35e-3e1f-4405-96b5-f873ca7bbaf6.jpg?v=1723444079	shopify_IN_9647759393084	https://twinbirds.co.in/products/twinbirds-sugar-cookie-women-saree-shaper?variant=50567657259324&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/50567657259324	third party shopify:third party syncing			size:L:Variant,color:Sugar Cookie:Variant,height:Tall - Above 5'5:Variant	Saree Shaper	true		0			0.24 kg	L		
Viscose Churidar Legging - Sea Port L / Sea Port	shopify_IN_8178646352188_44638099276092	599.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_d2c54136-74bc-43a8-bd81-9624772b74b7.jpg?v=1760163541,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_deaf3bf5-94a0-435d-8afb-b15b2387ceec.jpg?v=1760163541,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_1dbae690-6250-46f2-9256-3d50a357dbe2.jpg?v=1760163541,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_cf5415c4-1b9a-4c6c-be14-8522a1bc2661.jpg?v=1760163541,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_850ac73d-bc8b-4231-8426-d013922d938f.jpg?v=1760163542,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_2a07722e-26ac-4725-b706-4cea6b187fd6.jpg?v=1760163542		0	Twin Birds		Sea Port						Buy Twinbirds Sea Port Women Churidar Legging - Radiant Series online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_cfec85e3-f1a8-41b1-a2f0-4a2a4822c67c.jpg?v=1760163542	shopify_IN_8178646352188	https://twinbirds.co.in/products/women-churidar-legging-viscose-sea-port?variant=44638099276092&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638099276092	third party shopify:third party syncing			size:L:Variant,color:Sea Port:Variant	Churidhar Leggings Viscose			90			0.23 kg	L	1503V_Sea-Port_L	
Cotton Ankle Legging - Green S / Green	shopify_IN_10064367812924_51795602440508	549.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_71ae8c89-ce7f-4b1c-a4d6-bd71d740da2b.jpg?v=1762329812,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_773f67f7-f348-4457-9a07-6a5858018e8e.jpg?v=1762329813,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_5d1756fe-665e-4db1-9000-5981ccb9186f.jpg?v=1762329812,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_d34b5a60-6799-4fd2-a119-52976ce338b9.jpg?v=1762329812,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_e6b27303-e206-433a-b085-a9838a9127fd.jpg?v=1762329812,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_c1ee6b3a-cfcd-44c2-a94a-7f8e5ed1ddce.jpg?v=1762329812,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_47613199-0d14-492a-bcfb-fa6909742b65.jpg?v=1762329812		1	Twin Birds		Green						Buy Twinbirds Cactus Women Ankle Legging online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_db668320-c67b-494e-b5c2-adc2b245004a.jpg?v=1762329812	shopify_IN_10064367812924	https://twinbirds.co.in/products/cotton-ankle-legging-green?variant=51795602440508&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/51795602440508	third party shopify:third party syncing			size:S:Variant,color:Green:Variant	Ankle Leggings Cotton			18			0.23 kg	S	1502-Green-S	
Twin Birds Gold Mine Straight Fit Saree Shaper - Ethnic Style 3XL / Gold Mine	shopify_IN_9503932678460_49572179149116	799.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_bdbb0ca0-101d-4c7b-aca2-5055f5fdf543.jpg?v=1717581587,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_e47d84a8-dbce-4744-b8eb-6b225fe0183b.jpg?v=1717581587,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_4a37678c-2bed-4708-a461-a03276c10b49.jpg?v=1717581588,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_da3e01d6-6411-4686-8166-4f95c48fac37.jpg?v=1717581587,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_18f57dbc-6560-4f3b-96b2-937492623ad3.jpg?v=1717581587,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_3c9e1870-0dc9-499d-b0cb-d358993e25f9.jpg?v=1717581587		30	Twin birds		Gold Mine						"Glow with Twin Birds Golden Straight Fit Saree Shaper. Perfect for ethnic wear, offering a sleek drape & soft all-day comfort. Shop your festive essential today!"					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_39527cdc-b78b-47fc-882a-dd560dcacd5f.jpg?v=1717581587	shopify_IN_9503932678460	https://twinbirds.co.in/products/twinbirds-gold-mine-women-straight-fit-saree-shaper?variant=49572179149116&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/49572179149116	third party shopify:third party syncing			size:3XL:Variant,color:Gold Mine:Variant	Straight Fit Saree Shaper	true		38			0.21 kg	3XL	1194-Gold Mine-3XL	
Twinbirds Spiced coral Women Ankle Legging - Radiant Series 2XL / Spiced Coral	shopify_IN_8178642780476_44638085251388	549.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_48a36d29-5285-4a2d-a84e-3f24a8d95a66.jpg?v=1760444983,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_fb547237-ec9c-4a30-aa97-f91bc485e6ee.jpg?v=1760444983,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_a1d2908a-42ed-47cd-a404-b28d4960310d.jpg?v=1760444983,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_6ece0683-33eb-4f8d-9462-b2d5fa9b68a0.jpg?v=1760444983,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_5d903fad-d20b-49cb-9105-f515c4e1cfa5.jpg?v=1760444983,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_64775a2e-4fc8-4e02-8e20-f0f0c32d47e4.jpg?v=1760444983		0	Twin Birds		Spiced Coral						Buy Twinbirds Spiced coral Women Ankle Legging - Radiant Series online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_893377ff-cb37-4c39-8774-3cf15acb9426.jpg?v=1760444983	shopify_IN_8178642780476	https://twinbirds.co.in/products/women-ankle-legging-viscose-spiced-coral?variant=44638085251388&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638085251388	third party shopify:third party syncing			size:2XL:Variant,color:Spiced Coral:Variant	Ankle Leggings Viscose			96			0.23 kg	2XL	1502V-Spicedcoral_2XL	
Twinbirds Bay Breeze women Churidar legging L / Bay Breeze	shopify_IN_8178662244668_44638139711804	599.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/products/2_37157041-a881-47b0-955e-5f039812adef.jpg?v=1679572845,https://cdn.shopify.com/s/files/1/0705/5556/6396/products/3_5c25457b-114c-4974-b13b-fb6ff312b088.jpg?v=1679572845,https://cdn.shopify.com/s/files/1/0705/5556/6396/products/4_5a51ac65-245c-41ca-bb9a-adaaff5b82dd.jpg?v=1679573697,https://cdn.shopify.com/s/files/1/0705/5556/6396/products/5_b149900d-3dd2-41a6-a1e1-fff4926a53e5.jpg?v=1679635272,https://cdn.shopify.com/s/files/1/0705/5556/6396/products/10_b34ebea2-7a6e-4d00-b913-85bcba7c00e0.jpg?v=1679635272		2	Twin Birds		Bay Breeze						Buy Twinbirds Bay Breeze women Churidar legging online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/products/1_07c2d51b-5e71-4e27-a866-fd82da93be6d.jpg?v=1679572845	shopify_IN_8178662244668	https://twinbirds.co.in/products/women-churidar-legging-cotton-bay-breeze?variant=44638139711804&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638139711804	third party shopify:third party syncing			size:L:Variant,color:Bay Breeze:Variant	Churidhar Leggings Cotton			12			0.23 kg	L	1503-BayBreeze_L	
Cactus Green Sleek Pencil Kurti Pant - Twin Birds 3XL / Cactus	shopify_IN_10094672675132_51903415779644	649.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_bb09ddb6-7c4c-4bc4-a737-301ad285b5ec.jpg?v=1764047649,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_d35145d6-6b28-49f2-b574-a66749328f0c.jpg?v=1764047649,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_1ef7218b-f63a-4ec5-bd76-745de643b049.jpg?v=1764047649,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_36537508-0b0b-4bbb-bf66-f1c3c4565b3e.jpg?v=1764047649,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_5ce635ea-3f6b-4eb9-96da-f5bf7f26d1ce.jpg?v=1764047649,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_d66da796-bbac-4dca-922c-245b1b95fd2d.jpg?v=1764047649,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_7138b8c2-9ae7-4c20-9149-6925ad639e52.jpg?v=1764047649		1	Twin Birds		Cactus						Unique Cactus Green sleek kurti pant. A modern pencil-style cut with a crisp finish and side-slit detailing for a polished ethnic look. Shop Twin Birds online!					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_8cac1d3c-8a76-4d99-b7f8-f31ff0111214.jpg?v=1764047649	shopify_IN_10094672675132	https://twinbirds.co.in/products/sleek-kurti-pant-cactus?variant=51903415779644&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/51903415779644	third party shopify:third party syncing			size:3XL:Variant,color:Cactus:Variant	Sleek Kurti Pant (Cotton)			92			0.2 kg	3XL	1904-Cactus-3XL	
"Contrast Collar Tee - Black, L / Black"	shopify_IN_10365816635708_52989612359996	499.00 INR	new	in stock	Online	IN	en		adult	1	Twin Birds	https://twinbirds.co.in/products/contrast-collar-tee-black	Black						<ul> <li>Relaxed silhouette </li> <li>Breathable cotton blend </li> <li>Bold contrast detail </li> </ul>	female	Apparel & Accessories > Clothing			https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_eaa632e9-cfca-4d4f-9964-1a43c25d8138.jpg?v=1776409775	10365816635708	https://twinbirds.co.in/products/contrast-collar-tee-black?currency=INR&country=IN&variant=52989612359996&utm_source=google&utm_medium=cpc&utm_campaign=Google%20Shopping&stkn=055f872ea637				AT008-Black-L			Contrast Collar Tee		15-day Return & Exchange			Free shipping above ₹999	0.22 kg	L		
Relaxed Fit Tee – Moon Beam M / Moon Beam	shopify_IN_10343474364732_52911942893884	399.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_a9cdc883-204b-4370-80af-8a8706ef7581.jpg?v=1774281312,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_cec51af0-c280-4c3e-837b-142a7ea60a4b.jpg?v=1774281312,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_16539b05-4ad6-4c0c-8b99-e3fe4353d6b2.jpg?v=1774281312,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_d0c255ad-6d6e-4867-aa67-ec82303f6181.jpg?v=1774281312,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_3095817d-e813-43a9-8ead-acacfe2a3894.jpg?v=1774281312,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_5ad7b885-2742-4920-8c02-f5d75daba782.jpg?v=1774281312,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/8_2d9e1f39-f220-4c58-94e9-bb578a7d2498.jpg?v=1774281312		0	Twin Birds		Moon Beam						Soft cotton tee Relaxed comfy fit Everyday casual wear					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_ad20a0a9-2804-4417-9941-0a58a4a4219b.jpg?v=1774281312	shopify_IN_10343474364732	https://twinbirds.co.in/products/womens-relaxed-fit-tshirt-moon-beam?variant=52911942893884&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/52911942893884	third party shopify:third party syncing			size:M:Variant,color:Moon Beam:Variant	Relaxed fit tee			46			0.14 kg	M	1921-RFT024/Moon/Beam-M	
"Jet Black Viscose Churidar Leggings for Women - Black Plus, Full Length Stretchable Slim Fit All-Occasion Ethnic Wear | Twin Birds, 2XL / Black Plus"	shopify_IN_8178782634300_44638433771836	599.00 INR	new	in stock	Online	IN	en		adult	5	Twin Birds	https://twinbirds.co.in/products/women-churidar-legging-viscose-black-plus	Black Plus	leggings	churidar	500_700	office_formal	premium	"<p> <span>The definitive foundation of every ethnic wardrobe - Black Plus is the premium viscose churidar that delivers the most polished, fluid black drape for every kurti and anarkali you own. <br>Black in viscose is an entirely different experience - the fabric's fluid sheen gives it a refined, almost-formal finish that works from daily kurtis to wedding anarkalis. <br> <br>Key Features: <br>• Viscose Churidar Leggings - Black Plus (Black/Jet Black) <br>• Viscose Elastane fabric - smooth, fluid drape with a polished ethnic finish <br>• Churidar cut - fitted leg with gathered ankle ruching, traditional silhouette <br>• 4-way stretch | Wide flat waistband - all-day comfort, no rolling <br>• Full length | Machine washable <br> <br>Fabric: Viscose Elastane <br>Length: Full Length (Churidar) <br>Fit: Slim Fit <br>Rise: Mid Rise <br>Occasion: All-Occasion Ethnic, Office Ethnic, Festive & Daily <br>Style with: Pairs with literally every kurti, anarkali, or salwar set. An indispensable ethnic wardrobe essential in premium viscose. <br>Perfect for: Anarkalis, Kurtis, Salwar Kameez, Festive Ethnic Wear <br>Sizes: S to 3XL <br>Care: Machine washable, Gentle cycle <br> <br>Twin Birds | India's Best Leggings Brand | Made in India | Free Shipping above ₹999 | Easy 15-Day Returns | COD Available </span> </p>"	female	Apparel & Accessories > Clothing > Pants			https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_0787dda1-3b85-4f49-b459-abd4328d9d70.jpg?v=1760162497	8178782634300	https://twinbirds.co.in/products/women-churidar-legging-viscose-black-plus?currency=INR&country=IN&variant=44638433771836&utm_source=google&utm_medium=cpc&utm_campaign=Google%20Shopping&stkn=055f872ea637	Viscose Elastane			1503V-BlackPlus-2XL	Solid		Women > Leggings > Viscose Leggings > Churidar		15-day Return & Exchange			Free shipping above ₹999	0.23 kg	2XL		
